"","XP","XM","log2FoldChange","pvalue","FDR","sig","start","end","chr"
"23933","XP_022337835.1","XM_022482127.1",0.00151910776938308,0.261337786282024,0.999848345372641,"False",26638838,26649724,"NC_035784.1"
"23934","XP_022337838.1","XM_022482130.1",-0.00224712973001332,0.712806147731307,0.999848345372641,"False",26638838,26650732,"NC_035784.1"
"23935","XP_022337839.1","XM_022482131.1",-0.00057938160050714,0.937038459952062,0.999848345372641,"False",27043517,27053906,"NC_035784.1"
"23936","XP_022337840.1","XM_022482132.1",0.000255768857175515,0.969459182167799,0.999848345372641,"False",26659138,26668836,"NC_035784.1"
"23937","XP_022337841.1","XM_022482133.1",-0.0056337568298108,0.104233577005784,0.978821096132118,"False",26558001,26568626,"NC_035784.1"
"23938","XP_022337842.1","XM_022482134.1",0.0134361859311266,0.112258599645897,0.999848345372641,"False",26558001,26568626,"NC_035784.1"
"23939","XP_022337843.1","XM_022482135.1",0.00182293390048757,0.666651801551846,0.999848345372641,"False",27001366,27005480,"NC_035784.1"
"23940","XP_022337847.1","XM_022482139.1",3.12993810015812e-05,0.98816507617541,0.999848345372641,"False",26677344,26685545,"NC_035784.1"
"23941","XP_022337848.1","XM_022482140.1",-0.00218370812760676,0.657287505233162,0.999848345372641,"False",27062401,27065956,"NC_035784.1"
"23942","XP_022337849.1","XM_022482141.1",-0.00197588957518212,0.763490119482828,0.999848345372641,"False",26941814,26943703,"NC_035784.1"
"23943","XP_022337850.1","XM_022482142.1",0.0022776333072002,0.782807116273633,0.999848345372641,"False",26554810,26557661,"NC_035784.1"
"23944","XP_022337851.1","XM_022482143.1",0.00150350756544266,0.877796667237995,0.999848345372641,"False",26918889,26921344,"NC_035784.1"
"23945","XP_022337852.1","XM_022482144.1",-0.00312406728183263,0.670016527230188,0.999848345372641,"False",26548577,26550991,"NC_035784.1"
"23946","XP_022337854.1","XM_022482146.1",0.000677978286026544,0.734367974747564,0.999848345372641,"False",26994636,26997262,"NC_035784.1"
"23947","XP_022337855.1","XM_022482147.1",0.0154916241561489,0.194208834984053,0.999848345372641,"False",26611405,26614804,"NC_035784.1"
"23948","XP_022337856.1","XM_022482148.1",0.00162107053241316,0.873609889579402,0.999848345372641,"False",26618769,26622809,"NC_035784.1"
"23949","XP_022337858.1","XM_022482150.1",0.000193683959620279,0.984867033837935,0.999848345372641,"False",27354350,27354350,"NC_035784.1"
"23950","XP_022337860.1","XM_022482152.1",0.0102321544169666,0.143613551095364,0.999848345372641,"False",87389160,87400314,"NC_035784.1"
"23951","XP_022337862.1","XM_022482154.1",-0.00166394830639627,0.891084820719842,0.999848345372641,"False",68980741,68987315,"NC_035784.1"
"23952","XP_022337866.1","XM_022482158.1",0.000322592482903609,0.961930489176307,0.999848345372641,"False",12846045,12856464,"NC_035784.1"
"23953","XP_022337867.1","XM_022482159.1",0.00108956606439929,0.865270101669505,0.999848345372641,"False",21970876,21970876,"NC_035784.1"
"23954","XP_022337870.1","XM_022482162.1",0.000747740973081483,0.692919726719592,0.999848345372641,"False",12833480,12843937,"NC_035784.1"
"23955","XP_022337871.1","XM_022482163.1",-0.00111546636803222,0.677385283231157,0.999848345372641,"False",12833480,12843937,"NC_035784.1"
"23956","XP_022337872.1","XM_022482164.1",0.00672389310827901,0.631222241114803,0.999848345372641,"False",28896716,28905679,"NC_035784.1"
"23957","XP_022337873.1","XM_022482165.1",-0.00149757858959682,0.606465090797514,0.999848345372641,"False",28081062,28084745,"NC_035784.1"
"23958","XP_022337874.1","XM_022482166.1",-0.001440159554109,0.903978965303847,0.999848345372641,"False",78136794,78137931,"NC_035784.1"
"23959","XP_022337875.1","XM_022482167.1",0.0171575428075785,0.224757337216054,0.999848345372641,"False",7598669,7603419,"NC_035784.1"
"23960","XP_022337878.1","XM_022482170.1",-3.84639091343518e-05,0.986585445118784,0.999848345372641,"False",1212686,1216180,"NC_035784.1"
"23961","XP_022337889.1","XM_022482181.1",0.00161097267376396,0.386200931137917,0.999848345372641,"False",1220021,1225926,"NC_035784.1"
"23962","XP_022337892.1","XM_022482184.1",0.0152196910731509,0.0800058580215907,0.917159438449496,"False",29723337,29726188,"NC_035784.1"
"23963","XP_022337893.1","XM_022482185.1",0.00713926607663914,0.262577383653897,0.999848345372641,"False",50783971,50801394,"NC_035780.1"
"23964","XP_022337897.1","XM_022482189.1",0.000657883834844839,0.837438083146905,0.999848345372641,"False",21249281,21258069,"NC_035784.1"
"23965","XP_022337898.1","XM_022482190.1",-0.00394242792936048,0.661080035756741,0.999848345372641,"False",29306321,29312798,"NC_035784.1"
"23966","XP_022337900.1","XM_022482192.1",-0.00523897199568157,0.714221927873344,0.999848345372641,"False",49918996,49921973,"NC_035784.1"
"23967","XP_022337901.1","XM_022482193.1",0.00100796814332512,0.750059992894928,0.999848345372641,"False",3203181,3209507,"NC_035780.1"
"23968","XP_022337904.1","XM_022482196.1",-0.000861995625735,0.905046079457861,0.999848345372641,"False",42948898,42949813,"NC_035784.1"
"23969","XP_022337906.1","XM_022482198.1",0.0103118400451854,0.280190437720798,0.999848345372641,"False",80210152,80220244,"NC_035784.1"
"23970","XP_022337907.1","XM_022482199.1",2.47675630571762e-05,0.986973577321718,0.999848345372641,"False",33653876,33654956,"NC_035784.1"
"23971","XP_022337911.1","XM_022482203.1",-0.0023292834598161,0.839008268961892,0.999848345372641,"False",49973826,49975166,"NC_035784.1"
"23972","XP_022337912.1","XM_022482204.1",-0.00762180252419165,0.494520430295812,0.999848345372641,"False",2796937,2803500,"NC_035784.1"
"23973","XP_022337920.1","XM_022482212.1",0.00910122701296124,0.18676270569467,0.999848345372641,"False",3198974,3209507,"NC_035780.1"
"23974","XP_022337931.1","XM_022482223.1",0.00635040538505475,0.193037898087304,0.999848345372641,"False",3196331,3209507,"NC_035780.1"
"23975","XP_022337942.1","XM_022482234.1",0.00426533220123008,0.559111863641396,0.999848345372641,"False",3198554,3209507,"NC_035780.1"
"23976","XP_022337948.1","XM_022482240.1",0.000264625336844784,0.80710668391324,0.999848345372641,"False",12385367,12405302,"NC_035784.1"
"23977","XP_022337953.1","XM_022482245.1",0.00279117630047558,0.656311894757996,0.999848345372641,"False",3197854,3209507,"NC_035780.1"
"23978","XP_022337963.1","XM_022482255.1",0.000679385161680349,0.593618867599411,0.999848345372641,"False",12387473,12405302,"NC_035784.1"
"23979","XP_022337965.1","XM_022482257.1",0.00180441723026005,0.379183968311484,0.999848345372641,"False",12385367,12405302,"NC_035784.1"
"23980","XP_022337966.1","XM_022482258.1",0.00112652875208786,0.653140578864171,0.999848345372641,"False",12387473,12405302,"NC_035784.1"
"23981","XP_022337968.1","XM_022482260.1",0.00157770768169118,0.781988315204648,0.999848345372641,"False",74102274,74105776,"NC_035784.1"
"23982","XP_022337969.1","XM_022482261.1",-0.00051859423444726,0.872175620986818,0.999848345372641,"False",32499356,32509352,"NC_035784.1"
"23983","XP_022337972.1","XM_022482264.1",-0.000590484196716242,0.671813055242164,0.999848345372641,"False",61501734,61507623,"NC_035784.1"
"23984","XP_022337973.1","XM_022482265.1",-0.000633357430023061,0.79619457243457,0.999848345372641,"False",3200003,3209507,"NC_035780.1"
"23985","XP_022337974.1","XM_022482266.1",0.00107639821450361,0.0700155164594212,0.877050598284974,"False",61500453,61507623,"NC_035784.1"
"23986","XP_022337976.1","XM_022482268.1",0.000306517851548263,0.951972596225227,0.999848345372641,"False",31518060,31519466,"NC_035784.1"
"23987","XP_022337978.1","XM_022482270.1",0.0116094262758119,0.211224776106798,0.999848345372641,"False",95090974,95099341,"NC_035784.1"
"23988","XP_022337979.1","XM_022482271.1",-7.02108614122427e-05,0.992241200984723,0.999848345372641,"False",62401171,62401171,"NC_035784.1"
"23989","XP_022337982.1","XM_022482274.1",-0.00657123292721401,0.258636780510954,0.999848345372641,"False",81237391,81240635,"NC_035784.1"
"23990","XP_022337985.1","XM_022482277.1",-0.000504301135365255,0.952713619726898,0.999848345372641,"False",37870285,37874717,"NC_035784.1"
"23991","XP_022337986.1","XM_022482278.1",-0.0033305975665471,0.299013208780106,0.999848345372641,"False",55482370,55484101,"NC_035784.1"
"23992","XP_022337987.1","XM_022482279.1",-0.00300142760318125,0.627779108289184,0.999848345372641,"False",6372020,6372020,"NC_035784.1"
"23993","XP_022337989.1","XM_022482281.1",-0.00197808955177828,0.543273346806532,0.999848345372641,"False",6372020,6372020,"NC_035784.1"
"23994","XP_022337993.1","XM_022482285.1",0.0081611644016991,0.71503755190588,0.999848345372641,"False",62638411,62647079,"NC_035780.1"
"23995","XP_022337994.1","XM_022482286.1",0.00112359337292094,0.933400818035793,0.999848345372641,"False",82851941,82861375,"NC_035784.1"
"23996","XP_022337996.1","XM_022482288.1",-0.0120582993935479,0.299719977379366,0.999848345372641,"False",39803715,39808135,"NC_035784.1"
"23997","XP_022337997.1","XM_022482289.1",-0.00496440827017638,0.473862340857805,0.999848345372641,"False",78040830,78047297,"NC_035784.1"
"23998","XP_022337999.1","XM_022482291.1",0.003500911242363,0.0006838762240142,0.0826514640763006,"False",54623795,54643254,"NC_035784.1"
"23999","XP_022338000.1","XM_022482292.1",0.00117161142198649,0.692939155373052,0.999848345372641,"False",54623795,54642372,"NC_035784.1"
"24000","XP_022338001.1","XM_022482293.1",-0.0056795402244937,0.553590583399992,0.999848345372641,"False",54623795,54642372,"NC_035784.1"
"24001","XP_022338002.1","XM_022482294.1",-0.000713114481550016,0.806169929476595,0.999848345372641,"False",62638411,62647079,"NC_035780.1"
"24002","XP_022338003.1","XM_022482295.1",-6.82470032102186e-05,0.979092405268647,0.999848345372641,"False",54623795,54641672,"NC_035784.1"
"24003","XP_022338004.1","XM_022482296.1",-0.0068560259557968,0.559670755542071,0.999848345372641,"False",54623795,54642372,"NC_035784.1"
"24004","XP_022338005.1","XM_022482297.1",-0.00135024241691496,0.829444398929598,0.999848345372641,"False",54632694,54642372,"NC_035784.1"
"24005","XP_022338006.1","XM_022482298.1",0.00774890932121879,0.00364175607614495,0.22991886822712,"False",30474212,30476524,"NC_035784.1"
"24006","XP_022338010.1","XM_022482302.1",-0.0312104496393862,0.130644882450948,0.999848345372641,"False",82825197,82841754,"NC_035784.1"
"24007","XP_022338011.1","XM_022482303.1",-0.00577510072575934,0.50523631680665,0.999848345372641,"False",82825197,82844412,"NC_035784.1"
"24008","XP_022338013.1","XM_022482305.1",0.000827531694113799,0.948585372083332,0.999848345372641,"False",82829230,82844412,"NC_035784.1"
"24009","XP_022338014.1","XM_022482306.1",-0.00412983929638094,0.854133506127666,0.999848345372641,"False",62685530,62698138,"NC_035780.1"
"24010","XP_022338015.1","XM_022482307.1",-0.000730995352227538,0.859749779478366,0.999848345372641,"False",96082159,96082853,"NC_035784.1"
"24011","XP_022338016.1","XM_022482308.1",0.00284062506705354,0.773476224428175,0.999848345372641,"False",89231358,89236653,"NC_035784.1"
"24012","XP_022338017.1","XM_022482309.1",0.00290728800210598,0.519229957959876,0.999848345372641,"False",43069774,43074799,"NC_035784.1"
"24013","XP_022338018.1","XM_022482310.1",-0.0021133259814821,0.73110715154163,0.999848345372641,"False",77501731,77501731,"NC_035784.1"
"24014","XP_022338020.1","XM_022482312.1",-0.00449560159320805,0.275159216076975,0.999848345372641,"False",77501384,77501986,"NC_035784.1"
"24015","XP_022338021.1","XM_022482313.1",0.00350799895285267,0.0684887762682657,0.871213450521701,"False",91241059,91241059,"NC_035784.1"
"24016","XP_022338022.1","XM_022482314.1",-0.630942997790065,0.00122343887983154,0.12160728464374,"False",29383927,29389183,"NC_035784.1"
"24017","XP_022338027.1","XM_022482319.1",0.012561470946752,0.146561542507584,0.999848345372641,"False",4774122,4778330,"NC_035784.1"
"24018","XP_022338029.1","XM_022482321.1",0.00313887998902849,0.527618961029561,0.999848345372641,"False",19733686,19742995,"NC_035784.1"
"24019","XP_022338035.1","XM_022482327.1",0.00185809991593334,0.437535319915107,0.999848345372641,"False",19743948,19745601,"NC_035784.1"
"24020","XP_022338036.1","XM_022482328.1",0.00125396373426938,0.766853564818717,0.999848345372641,"False",19745678,19752707,"NC_035784.1"
"24021","XP_022338038.1","XM_022482330.1",-0.799949611764302,0.00118045771076144,0.118263382085235,"False",62650004,62655568,"NC_035780.1"
"24022","XP_022338039.1","XM_022482331.1",0.000627192897113613,0.959331623282577,0.999848345372641,"False",19770237,19776632,"NC_035784.1"
"24023","XP_022338040.1","XM_022482332.1",0.0109980722752033,0.527781060547831,0.999848345372641,"False",66556465,66558660,"NC_035784.1"
"24024","XP_022338041.1","XM_022482333.1",0.000951856930378758,0.858861665193625,0.999848345372641,"False",18358105,18363156,"NC_035784.1"
"24025","XP_022338043.1","XM_022482335.1",0.00785464859933468,0.436041821850014,0.999848345372641,"False",39826338,39828751,"NC_035784.1"
"24026","XP_022338044.1","XM_022482336.1",0.0159728331894094,0.0165613112883239,0.507028704036904,"False",34326283,34328200,"NC_035784.1"
"24027","XP_022338045.1","XM_022482337.1",0.00495660891205618,0.455047051958416,0.999848345372641,"False",50346459,50346459,"NC_035784.1"
"24028","XP_022338046.1","XM_022482338.1",0.0035799386590446,0.71329813529382,0.999848345372641,"False",32985414,32989035,"NC_035784.1"
"24029","XP_022338047.1","XM_022482339.1",0.00724842623654935,0.000838306265769515,0.0959691242100474,"False",32197448,32199664,"NC_035784.1"
"24030","XP_022338048.1","XM_022482340.1",-3.55087154254831e-05,0.99883296425441,0.999848345372641,"False",62674461,62675340,"NC_035780.1"
"24031","XP_022338049.1","XM_022482341.1",-0.0167582632845291,0.0699509982822956,0.877050598284974,"False",8999192,8999192,"NC_035784.1"
"24032","XP_022338052.1","XM_022482344.1",0.00363217240435597,0.762657656096719,0.999848345372641,"False",549274,555209,"NC_035784.1"
"24033","XP_022338055.1","XM_022482347.1",-0.00356419128576506,0.625092441247832,0.999848345372641,"False",508535,515681,"NC_035784.1"
"24034","XP_022338056.1","XM_022482348.1",-0.000622153579572859,0.786520769524172,0.999848345372641,"False",536895,548198,"NC_035784.1"
"24035","XP_022338057.1","XM_022482349.1",0.00458607693206538,0.434743549535584,0.999848345372641,"False",536895,548198,"NC_035784.1"
"24036","XP_022338061.1","XM_022482353.1",0.00742653046911192,0.167767249387567,0.999848345372641,"False",9369100,9375187,"NC_035784.1"
"24037","XP_022338062.1","XM_022482354.1",-0.00454891481410061,0.211977584338569,0.999848345372641,"False",34237447,34240873,"NC_035784.1"
"24038","XP_022338063.1","XM_022482355.1",0.0231989903308302,0.0151294082545328,0.492194090056297,"False",59302706,59307816,"NC_035784.1"
"24039","XP_022338064.1","XM_022482356.1",0.00227991606769402,0.631975850986873,0.999848345372641,"False",87112313,87123752,"NC_035784.1"
"24040","XP_022338065.1","XM_022482357.1",0.00893138691084473,0.0596076713125807,0.829024995059417,"False",82367065,82369598,"NC_035784.1"
"24041","XP_022338066.1","XM_022482358.1",0.00748687532171049,0.0889651168586957,0.949728172690815,"False",82367065,82369598,"NC_035784.1"
"24042","XP_022338068.1","XM_022482360.1",0.000955681669811021,0.820132902181038,0.999848345372641,"False",50783971,50801394,"NC_035780.1"
"24043","XP_022338072.1","XM_022482364.1",-0.00316156288559798,0.389733568336772,0.999848345372641,"False",30157232,30169874,"NC_035784.1"
"24044","XP_022338073.1","XM_022482365.1",-0.00239821463760992,0.819375918903012,0.999848345372641,"False",59335086,59338144,"NC_035784.1"
"24045","XP_022338074.1","XM_022482366.1",9.40726154956763e-05,0.990678020577712,0.999848345372641,"False",10776260,10777591,"NC_035784.1"
"24046","XP_022338075.1","XM_022482367.1",0.00314926742042453,0.801643637632009,0.999848345372641,"False",82991773,83012732,"NC_035784.1"
"24047","XP_022338076.1","XM_022482368.1",-0.00446327281303358,0.630581003412427,0.999848345372641,"False",82991773,83001556,"NC_035784.1"
"24048","XP_022338077.1","XM_022482369.1",0.00174847296268856,0.861194874797875,0.999848345372641,"False",82991773,83001556,"NC_035784.1"
"24049","XP_022338079.1","XM_022482371.1",-0.00176836149240512,0.595407076454397,0.999848345372641,"False",82991773,83001556,"NC_035784.1"
"24050","XP_022338080.1","XM_022482372.1",0.000516834478382346,0.926532707434586,0.999848345372641,"False",82991773,83001556,"NC_035784.1"
"24051","XP_022338081.1","XM_022482373.1",0.000643796538041027,0.789213290712872,0.999848345372641,"False",83016818,83028518,"NC_035784.1"
"24052","XP_022338082.1","XM_022482374.1",-0.0016698674378553,0.126461415303528,0.999848345372641,"False",83016818,83028518,"NC_035784.1"
"24053","XP_022338083.1","XM_022482375.1",-0.00647405125337445,0.635351384538067,0.999848345372641,"False",83016818,83028518,"NC_035784.1"
"24054","XP_022338084.1","XM_022482376.1",-8.1755245291059e-05,0.993213304405943,0.999848345372641,"False",30188402,30195551,"NC_035784.1"
"24055","XP_022338085.1","XM_022482377.1",0.00837318855765284,0.349685573286158,0.999848345372641,"False",62659558,62663080,"NC_035780.1"
"24056","XP_022338086.1","XM_022482378.1",-0.000583016418151355,0.818170932834853,0.999848345372641,"False",87024493,87034961,"NC_035784.1"
"24057","XP_022338087.1","XM_022482379.1",0.000184003436931321,0.916338566176768,0.999848345372641,"False",87024493,87034961,"NC_035784.1"
"24058","XP_022338088.1","XM_022482380.1",-0.0188070115256857,0.119311761174896,0.999848345372641,"False",79277394,79287307,"NC_035784.1"
"24059","XP_022338090.1","XM_022482382.1",-0.00363990812626473,0.850869590282928,0.999848345372641,"False",79312289,79328927,"NC_035784.1"
"24060","XP_022338091.1","XM_022482383.1",-0.000686329222571559,0.920352005788182,0.999848345372641,"False",79289333,79290383,"NC_035784.1"
"24061","XP_022338092.1","XM_022482384.1",-0.00227319935331435,0.856210949723518,0.999848345372641,"False",79299715,79305179,"NC_035784.1"
"24062","XP_022338093.1","XM_022482385.1",-0.00296564172766849,0.73159257190553,0.999848345372641,"False",62659558,62666904,"NC_035780.1"
"24063","XP_022338094.1","XM_022482386.1",0.00375944134064181,0.100274111909879,0.968434834983829,"False",70707342,70709004,"NC_035784.1"
"24064","XP_022338105.1","XM_022482397.1",0.00345025180987065,0.730704718056081,0.999848345372641,"False",65270211,65275716,"NC_035784.1"
"24065","XP_022338106.1","XM_022482398.1",0.00766237925331442,0.425038721290367,0.999848345372641,"False",37980974,37987910,"NC_035784.1"
"24066","XP_022338109.1","XM_022482401.1",-0.00513312679285469,0.549131689251272,0.999848345372641,"False",83417258,83431392,"NC_035784.1"
"24067","XP_022338111.1","XM_022482403.1",5.83124153013219e-05,0.988690558784269,0.999848345372641,"False",4824599,4835497,"NC_035784.1"
"24068","XP_022338112.1","XM_022482404.1",0.00857960116202605,0.0579784965970081,0.823684615848493,"False",80369989,80373765,"NC_035784.1"
"24069","XP_022338113.1","XM_022482405.1",0.00349939158240529,0.602826550106969,0.999848345372641,"False",62679259,62682753,"NC_035780.1"
"24070","XP_022338115.1","XM_022482407.1",0.00389693508567,0.725879770421702,0.999848345372641,"False",8631059,8636271,"NC_035784.1"
"24071","XP_022338116.1","XM_022482408.1",-0.0273449858823101,0.135747798391648,0.999848345372641,"False",8345558,8349721,"NC_035784.1"
"24072","XP_022338117.1","XM_022482409.1",0.00273149526957986,0.620354117246259,0.999848345372641,"False",53364307,53372560,"NC_035784.1"
"24073","XP_022338118.1","XM_022482410.1",-0.00140241531215683,0.657432244889022,0.999848345372641,"False",53364307,53372560,"NC_035784.1"
"24074","XP_022338122.1","XM_022482414.1",0.000345818960541477,0.983937610909481,0.999848345372641,"False",7291744,7297069,"NC_035784.1"
"24075","XP_022338123.1","XM_022482415.1",0.00345212130410895,0.490486653957456,0.999848345372641,"False",38090078,38091602,"NC_035784.1"
"24076","XP_022338125.1","XM_022482417.1",-0.0210580014063638,0.11979564386141,0.999848345372641,"False",14512152,14521377,"NC_035780.1"
"24077","XP_022338126.1","XM_022482418.1",0.00487304745711415,0.629336666052012,0.999848345372641,"False",77658121,77664327,"NC_035784.1"
"24078","XP_022338127.1","XM_022482419.1",0.00318508457569356,0.152773304900711,0.999848345372641,"False",77658121,77664327,"NC_035784.1"
"24079","XP_022338129.1","XM_022482421.1",0.00426600270678685,0.210053071586081,0.999848345372641,"False",59263263,59263263,"NC_035784.1"
"24080","XP_022338130.1","XM_022482422.1",0.00257370995349069,0.483500939142029,0.999848345372641,"False",59263263,59263263,"NC_035784.1"
"24081","XP_022338131.1","XM_022482423.1",-0.00321262333579554,0.398892143196181,0.999848345372641,"False",34573000,34574849,"NC_035784.1"
"24082","XP_022338132.1","XM_022482424.1",-0.00026901491584036,0.981908257752388,0.999848345372641,"False",33066379,33067717,"NC_035784.1"
"24083","XP_022338133.1","XM_022482425.1",0.000132259063122742,0.950380478211094,0.999848345372641,"False",68056545,68062241,"NC_035784.1"
"24084","XP_022338136.1","XM_022482428.1",0.00227820401253129,0.610130786949274,0.999848345372641,"False",68774173,68795767,"NC_035784.1"
"24085","XP_022338138.1","XM_022482430.1",0.00155237920154947,0.540397471757952,0.999848345372641,"False",68774173,68795767,"NC_035784.1"
"24086","XP_022338144.1","XM_022482436.1",-0.00094693937913879,0.79955854852377,0.999848345372641,"False",68774173,68795767,"NC_035784.1"
"24087","XP_022338145.1","XM_022482437.1",-0.00491695719929138,0.55641324153434,0.999848345372641,"False",14512152,14521377,"NC_035780.1"
"24088","XP_022338148.1","XM_022482440.1",-0.000892946258580453,0.864461579858745,0.999848345372641,"False",68776869,68795767,"NC_035784.1"
"24089","XP_022338149.1","XM_022482441.1",0.00242842193805756,0.512234671643771,0.999848345372641,"False",68774173,68793454,"NC_035784.1"
"24090","XP_022338151.1","XM_022482443.1",-0.000948803582619221,0.945611449566915,0.999848345372641,"False",59310430,59311800,"NC_035784.1"
"24091","XP_022338152.1","XM_022482444.1",-0.00691455081572839,0.637807702719495,0.999848345372641,"False",7990389,8001473,"NC_035784.1"
"24092","XP_022338153.1","XM_022482445.1",-0.00425386638428461,0.414461666482576,0.999848345372641,"False",7981685,8001473,"NC_035784.1"
"24093","XP_022338154.1","XM_022482446.1",0.0046682450021052,0.672526055550858,0.999848345372641,"False",7982359,8001473,"NC_035784.1"
"24094","XP_022338155.1","XM_022482447.1",0.00209885484245973,0.734364701406367,0.999848345372641,"False",50694349,50801394,"NC_035780.1"
"24095","XP_022338156.1","XM_022482448.1",0.00803496161317874,0.216663723970297,0.999848345372641,"False",79821257,79821882,"NC_035784.1"
"24096","XP_022338157.1","XM_022482449.1",-0.0088858942249363,0.147691402044902,0.999848345372641,"False",79849077,79852218,"NC_035784.1"
"24097","XP_022338158.1","XM_022482450.1",0.00144143047019939,0.92348626711563,0.999848345372641,"False",56900973,56907890,"NC_035780.1"
"24098","XP_022338159.1","XM_022482451.1",0.0109135273106417,0.259906675665342,0.999848345372641,"False",79844054,79846995,"NC_035784.1"
"24099","XP_022338160.1","XM_022482452.1",0.00216612562248049,0.797279653640009,0.999848345372641,"False",75578683,75583241,"NC_035784.1"
"24100","XP_022338161.1","XM_022482453.1",-0.000611500746832065,0.913637115737867,0.999848345372641,"False",75578683,75583241,"NC_035784.1"
"24101","XP_022338163.1","XM_022482455.1",-0.00628414114532256,0.244907995668551,0.999848345372641,"False",7369517,7371301,"NC_035784.1"
"24102","XP_022338166.1","XM_022482458.1",0.000197249266709764,0.905410823574448,0.999848345372641,"False",12634287,12643103,"NC_035784.1"
"24103","XP_022338167.1","XM_022482459.1",0.00221530241709513,0.571270736896235,0.999848345372641,"False",12643250,12643250,"NC_035784.1"
"24104","XP_022338168.1","XM_022482460.1",-0.00320116624608828,0.39401660515218,0.999848345372641,"False",47784990,47805070,"NC_035780.1"
"24105","XP_022338169.1","XM_022482461.1",-8.81250724746167e-05,0.957265452265461,0.999848345372641,"False",80119341,80127202,"NC_035784.1"
"24106","XP_022338170.1","XM_022482462.1",0.00207496499489041,0.482376027757492,0.999848345372641,"False",3678341,3682762,"NC_035784.1"
"24107","XP_022338171.1","XM_022482463.1",0.00134528224380531,0.502295454461602,0.999848345372641,"False",3678341,3682762,"NC_035784.1"
"24108","XP_022338176.1","XM_022482468.1",-0.00407617768402213,0.610463075433056,0.999848345372641,"False",1642762,1648424,"NC_035784.1"
"24109","XP_022338177.1","XM_022482469.1",-0.0180854388308633,0.266175584241258,0.999848345372641,"False",47784990,47805070,"NC_035780.1"
"24110","XP_022338178.1","XM_022482470.1",-0.00288998723643437,0.6400916645399,0.999848345372641,"False",36495271,36619701,"NC_035784.1"
"24111","XP_022338180.1","XM_022482472.1",0.000268674073633844,0.923275651352502,0.999848345372641,"False",36495271,36619701,"NC_035784.1"
"24112","XP_022338181.1","XM_022482473.1",-0.00217538581758611,0.504470386009528,0.999848345372641,"False",36566651,36566651,"NC_035784.1"
"24113","XP_022338186.1","XM_022482478.1",-0.000633573083879274,0.869679974739719,0.999848345372641,"False",36522708,36522708,"NC_035784.1"
"24114","XP_022338189.1","XM_022482481.1",-0.0103318487228453,0.237698435289271,0.999848345372641,"False",90675179,90713981,"NC_035784.1"
"24115","XP_022338191.1","XM_022482483.1",0.00839820422243104,0.375708643399335,0.999848345372641,"False",21664187,21671932,"NC_035784.1"
"24116","XP_022338195.1","XM_022482487.1",-0.00407996260735501,0.673780538965093,0.999848345372641,"False",42572596,42578989,"NC_035784.1"
"24117","XP_022338196.1","XM_022482488.1",0.000845323701053362,0.893317158997351,0.999848345372641,"False",17995113,18022403,"NC_035784.1"
"24118","XP_022338197.1","XM_022482489.1",-0.00711539419675657,0.252842407404042,0.999848345372641,"False",17995113,18022618,"NC_035784.1"
"24119","XP_022338199.1","XM_022482491.1",0.0117661953462942,0.306154286516798,0.999848345372641,"False",17979769,17983111,"NC_035784.1"
"24120","XP_022338202.1","XM_022482494.1",-0.00059929966246184,0.775038775264153,0.999848345372641,"False",17979769,17983111,"NC_035784.1"
"24121","XP_022338204.1","XM_022482496.1",-0.0138754853637654,0.216710949708019,0.999848345372641,"False",39934807,39938848,"NC_035784.1"
"24122","XP_022338206.1","XM_022482498.1",0.000997114824099439,0.889116097668278,0.999848345372641,"False",28838128,28843647,"NC_035784.1"
"24123","XP_022338210.1","XM_022482502.1",0.0106732596819331,0.189785423951423,0.999848345372641,"False",50437672,50443217,"NC_035784.1"
"24124","XP_022338211.1","XM_022482503.1",0.00117031731884413,0.807045990959102,0.999848345372641,"False",15171865,15218877,"NC_035780.1"
"24125","XP_022338213.1","XM_022482505.1",-0.00186104206283667,0.701598758323571,0.999848345372641,"False",53576767,53576767,"NC_035784.1"
"24126","XP_022338215.1","XM_022482507.1",0.00707125182014449,0.366429699601362,0.999848345372641,"False",38123852,38129115,"NC_035784.1"
"24127","XP_022338219.1","XM_022482511.1",0.00014731532659216,0.960300153991125,0.999848345372641,"False",55260717,55260717,"NC_035784.1"
"24128","XP_022338222.1","XM_022482514.1",0.00117389164622755,0.853682007986592,0.999848345372641,"False",42583417,42588794,"NC_035784.1"
"24129","XP_022338224.1","XM_022482516.1",-0.0014747906484231,0.759785047545354,0.999848345372641,"False",75160973,75175838,"NC_035784.1"
"24130","XP_022338225.1","XM_022482517.1",-0.000539765430349393,0.794994929427799,0.999848345372641,"False",19305470,19306653,"NC_035784.1"
"24131","XP_022338226.1","XM_022482518.1",0.000591751078884517,0.244509108272788,0.999848345372641,"False",19305470,19306653,"NC_035784.1"
"24132","XP_022338227.1","XM_022482519.1",0.000969006622013199,0.861092172523282,0.999848345372641,"False",19305470,19306653,"NC_035784.1"
"24133","XP_022338230.1","XM_022482522.1",0.00274257030415114,0.177616110192662,0.999848345372641,"False",59874828,59878892,"NC_035784.1"
"24134","XP_022338232.1","XM_022482524.1",-0.000543896591850532,0.762108627428488,0.999848345372641,"False",28825604,28830662,"NC_035784.1"
"24135","XP_022338233.1","XM_022482525.1",-0.00205369914333755,0.884023342229864,0.999848345372641,"False",42781563,42785553,"NC_035784.1"
