CHR,POS1,POS2,N_INDV,R^2
NC_035784.1,39899715,39900215,90,0.640639
NC_035784.1,39901345,39901845,90,0.66691
NC_035784.1,39901720,39902220,90,0.0180855
NC_035784.1,39901779,39902279,90,0.123248
NC_035784.1,39902271,39902771,90,0.126436
NC_035784.1,39906862,39907362,90,0.00698758
NC_035784.1,39908002,39908502,90,0.0457369
NC_035784.1,39908564,39909064,90,0.00267909
NC_035784.1,39909983,39910483,90,0.0193904
NC_035784.1,39912161,39912661,90,0.000376072
NC_035784.1,39913012,39913512,90,6.09E-05
NC_035784.1,39913512,39914012,90,0.0372115
NC_035784.1,39914012,39914512,90,0.00450917
NC_035784.1,39914674,39915174,90,0.0367692
NC_035784.1,39915697,39916197,90,0.0249022
NC_035784.1,39916423,39916923,90,0.0270434
NC_035784.1,39921584,39922084,90,0.800636
NC_035784.1,39925043,39925543,90,0.0835635
NC_035784.1,39938363,39938863,90,0.0178445
NC_035784.1,39940501,39941001,90,0.0256642
NC_035784.1,39945931,39946431,90,0.013018
NC_035784.1,39948454,39948954,90,0.00758868
NC_035784.1,39949181,39949681,90,0.132052
NC_035784.1,39954138,39954638,90,0.018759
NC_035784.1,39957363,39957863,90,0.0100659
NC_035784.1,39958057,39958557,90,0.00562984
NC_035784.1,39958490,39958990,90,0.240943
NC_035784.1,39959838,39960338,90,0.00454264
NC_035784.1,39960385,39960885,90,0.0777096
NC_035784.1,39960673,39961173,90,0.108513
NC_035784.1,39966557,39967057,90,0.00330883
NC_035784.1,39968111,39968611,90,0.105062
NC_035784.1,39968118,39968618,90,0.104085
NC_035784.1,39968173,39968673,90,0.253206
NC_035784.1,39968275,39968775,90,0.0221768
NC_035784.1,39968431,39968931,90,0.027359
NC_035784.1,39985992,39986492,90,0.0172876
NC_035784.1,39988155,39988655,90,0.0176081
NC_035784.1,39989409,39989909,90,1
NC_035784.1,39991929,39992429,90,0.0408483
NC_035784.1,39991976,39992476,90,0.000442282
NC_035784.1,39992053,39992553,90,0.0159065
NC_035784.1,39992460,39992960,90,0.168603
NC_035784.1,39992864,39993364,90,0.0616263
NC_035784.1,39992881,39993381,90,0.00729818
NC_035784.1,39992932,39993432,90,0.072674
NC_035784.1,39992954,39993454,90,0.00229611
NC_035784.1,39993318,39993818,90,0.0126358
NC_035784.1,39993511,39994011,90,0.0217391
NC_035784.1,39993903,39994403,90,0.0127952
NC_035784.1,39995121,39995621,90,0.875776
NC_035784.1,39998663,39999163,90,0.0286451
NC_035784.1,39998902,39999402,90,0.0110051
NC_035784.1,40001074,40001574,90,0.167905
NC_035784.1,40001337,40001837,90,0.189371
NC_035784.1,40001395,40001895,90,0.013018
NC_035784.1,40001620,40002120,90,0.0193562
NC_035784.1,40001884,40002384,90,0.015625
NC_035784.1,40002094,40002594,90,0.0056878
NC_035784.1,40002360,40002860,90,0.0150247
NC_035784.1,40002371,40002871,90,1
NC_035784.1,40010932,40011432,90,0.766541
NC_035784.1,40012610,40013110,90,0.155128
NC_035784.1,40012853,40013353,90,0.035044
NC_035784.1,40013920,40014420,90,0.0146753
NC_035784.1,40013922,40014422,90,0.143537
NC_035784.1,40014063,40014563,90,0.0151075
NC_035784.1,40014066,40014566,90,0.016579
NC_035784.1,40014708,40015208,90,0.00459524
NC_035784.1,40016240,40016740,90,0.0563681
NC_035784.1,40030141,40030641,90,1
NC_035784.1,40036328,40036828,90,0.00383482
NC_035784.1,40039270,40039770,90,0.421285
NC_035784.1,40039316,40039816,90,0.00296307
NC_035784.1,40041129,40041629,90,0.0488995
NC_035784.1,40042872,40043372,90,0.112066
NC_035784.1,40044419,40044919,90,9.62E-05
NC_035784.1,40044520,40045020,90,0.0846486
NC_035784.1,40044526,40045026,90,0.879634
NC_035784.1,40046312,40046812,90,0.0397113
NC_035784.1,40046384,40046884,90,0.31848
NC_035784.1,40046457,40046957,90,1
NC_035784.1,40053677,40054177,90,1
NC_035784.1,40054321,40054821,90,1
NC_035784.1,40054390,40054890,90,0.0382526
NC_035784.1,40054391,40054891,90,1
NC_035784.1,40057470,40057970,90,0.0258939
NC_035784.1,40057522,40058022,90,0.557226
NC_035784.1,40061067,40061567,90,0.0132415
NC_035784.1,40061567,40062067,90,0.0350346
NC_035784.1,40074774,40075274,90,0.0137994
NC_035784.1,40077887,40078387,90,0.133809
NC_035784.1,40078213,40078713,90,0.323425
NC_035784.1,40078266,40078766,90,0.095709
NC_035784.1,40079769,40080269,90,0.631161
NC_035784.1,40079868,40080368,90,0.124243
NC_035784.1,40080368,40080868,90,0.0349146
NC_035784.1,40081401,40081901,90,0.0152439
NC_035784.1,40081670,40082170,90,0.0548221
NC_035784.1,40081706,40082206,90,0.0862377
NC_035784.1,40082205,40082705,90,0.000948119
NC_035784.1,40084140,40084640,90,0.0734475
NC_035784.1,40084173,40084673,90,0.0494985
NC_035784.1,40084593,40085093,90,0.0386028
NC_035784.1,40084693,40085193,90,0.0150674
NC_035784.1,40085019,40085519,90,0.0280453
NC_035784.1,40085178,40085678,90,0.0557989
NC_035784.1,40085770,40086270,90,0.0190855
NC_035784.1,40090285,40090785,90,0.4353
NC_035784.1,40090680,40091180,90,0.0697448
NC_035784.1,40090701,40091201,90,0.00599001
NC_035784.1,40091021,40091521,90,0.045238
NC_035784.1,40091081,40091581,90,0.00407664
NC_035784.1,40091083,40091583,90,0.105031
NC_035784.1,40091177,40091677,90,0.156129
NC_035784.1,40091329,40091829,90,0.762555
NC_035784.1,40091473,40091973,90,0.024024
NC_035784.1,40091627,40092127,90,0.00452479
NC_035784.1,40091779,40092279,90,0.0136275
NC_035784.1,40092907,40093407,90,1.81E-29
NC_035784.1,40093030,40093530,90,0.267342
NC_035784.1,40093407,40093907,90,0.00621118
NC_035784.1,40097248,40097748,90,0.027439
NC_035784.1,40106088,40106588,90,0.0606142
NC_035784.1,40108148,40108648,90,0.0898922
NC_035784.1,40109125,40109625,90,0.594816
NC_035784.1,40111852,40112352,90,0.0256496
NC_035784.1,40114961,40115461,90,0.00186485
NC_035784.1,40118050,40118550,90,0.00686687
NC_035784.1,40120552,40121052,90,0.090978
NC_035784.1,40121226,40121726,90,0.305873
NC_035784.1,40121714,40122214,90,5.23E-05
NC_035784.1,40126418,40126918,90,0.00642475
NC_035784.1,40126965,40127465,90,0.104778
NC_035784.1,40127452,40127952,90,0.577008
NC_035784.1,40129886,40130386,90,0.0155804
NC_035784.1,40130413,40130913,90,0.180714
NC_035784.1,40132147,40132647,90,0.00228287
NC_035784.1,40133049,40133549,90,0.0239365
NC_035784.1,40133571,40134071,90,0.00721507
NC_035784.1,40134083,40134583,90,0.0190124
NC_035784.1,40134306,40134806,90,0.0328012
NC_035784.1,40134341,40134841,90,0.205653
NC_035784.1,40134436,40134936,90,0.941484
NC_035784.1,40136061,40136561,90,0.00197145
NC_035784.1,40136379,40136879,90,0.0979663
NC_035784.1,40136895,40137395,90,0.126003
NC_035784.1,40137267,40137767,90,0.000741221
NC_035784.1,40137332,40137832,90,0.00491266
NC_035784.1,40139484,40139984,90,0.117233
NC_035784.1,40139496,40139996,90,0.00281913
NC_035784.1,40139497,40139997,90,0.00944167
NC_035784.1,40139621,40140121,90,0.0191571
NC_035784.1,40139855,40140355,90,0.08596
NC_035784.1,40139996,40140496,90,0.114884
NC_035784.1,40140300,40140800,90,0.0150307
NC_035784.1,40140339,40140839,90,0.0298643
NC_035784.1,40141165,40141665,90,0.0047164
NC_035784.1,40142184,40142684,90,0.0244755
NC_035784.1,40142862,40143362,90,0.0334572
NC_035784.1,40144013,40144513,90,0.0186584
NC_035784.1,40145253,40145753,90,0.000876472
NC_035784.1,40151884,40152384,90,0.0368212
NC_035784.1,40168411,40168911,90,0.000566179
NC_035784.1,40168525,40169025,90,0.000100904
NC_035784.1,40168526,40169026,90,0.175024
NC_035784.1,40168560,40169060,90,0.0309853
NC_035784.1,40168572,40169072,90,0.0132369
NC_035784.1,40168828,40169328,90,0.000951555
NC_035784.1,40172406,40172906,90,0.013555
NC_035784.1,40179554,40180054,90,0.0141521
NC_035784.1,40179899,40180399,90,0.00621118
NC_035784.1,40185464,40185964,90,0.00257871
NC_035784.1,40188565,40189065,90,0.0099681
NC_035784.1,40197451,40197951,90,0.0109033
NC_035784.1,40198382,40198882,90,0.205291
NC_035784.1,40201033,40201533,90,1
NC_035784.1,40204392,40204892,90,0.0475993
NC_035784.1,40204426,40204926,90,0.460794
NC_035784.1,40204929,40205429,90,0.010352
NC_035784.1,40204932,40205432,90,0.00392542
NC_035784.1,40205717,40206217,90,0.0176142
NC_035784.1,40205751,40206251,90,0.0131293
NC_035784.1,40207174,40207674,90,0.374957
NC_035784.1,40207281,40207781,90,0.0840867
NC_035784.1,40211705,40212205,90,0.0205375
NC_035784.1,40212369,40212869,90,0.0219936
NC_035784.1,40216287,40216787,90,0.00235571
NC_035784.1,40216595,40217095,90,0.0125052
NC_035784.1,40217760,40218260,90,0.00737905
NC_035784.1,40228735,40229235,90,0.0105985
NC_035784.1,40229894,40230394,90,0.0516589
NC_035784.1,40229895,40230395,90,0.000176647
NC_035784.1,40232088,40232588,90,1
NC_035784.1,40232449,40232949,90,0.03371
NC_035784.1,40232831,40233331,90,0.0412992
NC_035784.1,40232969,40233469,90,0.2658
NC_035784.1,40233497,40233997,90,0.057574
NC_035784.1,40234271,40234771,90,0.0203824
NC_035784.1,40234764,40235264,90,0.00628689
NC_035784.1,40237367,40237867,90,0.0293714
NC_035784.1,40267270,40267770,90,0.348673
NC_035784.1,40272831,40273331,90,0.0395784
NC_035784.1,40273274,40273774,90,0.0194967
NC_035784.1,40273331,40273831,90,0.0632786
NC_035784.1,40274530,40275030,90,0.480569
NC_035784.1,40274945,40275445,90,0.171749
NC_035784.1,40274966,40275466,90,0.00105421
NC_035784.1,40275268,40275768,90,0.0217551
NC_035784.1,40275853,40276353,90,0.00650538
NC_035784.1,40276549,40277049,90,0.0341574
NC_035784.1,40276667,40277167,90,0.00931411
NC_035784.1,40277204,40277704,90,0.0107759
NC_035784.1,40279009,40279509,90,0.0238436
NC_035784.1,40279039,40279539,90,0.0127691
NC_035784.1,40282703,40283203,90,0.00969408
NC_035784.1,40283312,40283812,90,0.191176
NC_035784.1,40283821,40284321,90,0.038981
NC_035784.1,40284099,40284599,90,0.237303
NC_035784.1,40285296,40285796,90,0.594652
NC_035784.1,40289626,40290126,90,1
NC_035784.1,40289780,40290280,90,0.0792472
NC_035784.1,40289785,40290285,90,0.941484
NC_035784.1,40289863,40290363,90,0.356434
NC_035784.1,40290498,40290998,90,0.0550581
NC_035784.1,40290500,40291000,90,0.189712
NC_035784.1,40290690,40291190,90,0.00388838
NC_035784.1,40292587,40293087,90,0.0703757
NC_035784.1,40293823,40294323,90,0.00158907
NC_035784.1,40293874,40294374,90,0.0188874
NC_035784.1,40294377,40294877,90,0.00379367
NC_035784.1,40294677,40295177,90,0.0058862
NC_035784.1,40297041,40297541,90,0.0968963
NC_035784.1,40297356,40297856,90,0.056759
NC_035784.1,40297454,40297954,90,0.173958
NC_035784.1,40298965,40299465,90,0.0479547
NC_035784.1,40299771,40300271,90,0.0125206
NC_035784.1,40301520,40302020,90,0.044052
NC_035784.1,40330600,40331100,90,0.021419
NC_035784.1,40331643,40332143,90,0.0146522
NC_035784.1,40331942,40332442,90,0.042483
NC_035784.1,40332814,40333314,90,0.0110529
NC_035784.1,40337924,40338424,90,0.00815715
NC_035784.1,40348266,40348766,90,0.00754567
NC_035784.1,40350078,40350578,90,0.00698758
NC_035784.1,40350141,40350641,90,0.00621118
NC_035784.1,40352238,40352738,90,0.0143952
NC_035784.1,40352361,40352861,90,0.102029
NC_035784.1,40364633,40365133,90,0.0348886
NC_035784.1,40364640,40365140,90,0.000144438
NC_035784.1,40366763,40367263,90,0.504884
NC_035784.1,40366764,40367264,90,0.0122888
NC_035784.1,40366797,40367297,90,0.10397
NC_035784.1,40367450,40367950,90,0.00182238
NC_035784.1,40368402,40368902,90,0.637196
NC_035784.1,40371740,40372240,90,0.0299621
NC_035784.1,40377597,40378097,90,0.0197567
NC_035784.1,40377788,40378288,90,0.0201559
NC_035784.1,40378017,40378517,90,0.024268
NC_035784.1,40381840,40382340,90,0.086789
NC_035784.1,40390753,40391253,90,0.000140335
NC_035784.1,40391363,40391863,90,0.285714
NC_035784.1,40392238,40392738,90,0.543244
NC_035784.1,40393852,40394352,90,0.211016
NC_035784.1,40394326,40394826,90,0.328786
NC_035784.1,40395745,40396245,90,0.722757
NC_035784.1,40396035,40396535,90,0.0366972
NC_035784.1,40399415,40399915,90,0.00460961
NC_035784.1,40401523,40402023,90,0.202098
NC_035784.1,40403280,40403780,90,0.0371747
NC_035784.1,40403780,40404280,90,0.0137698
NC_035784.1,40404786,40405286,90,3.73E-05
NC_035784.1,40405286,40405786,90,0.00369549
NC_035784.1,40405361,40405861,90,0.039733
NC_035784.1,40405453,40405953,90,0.463832
NC_035784.1,40411369,40411869,90,0.110231
NC_035784.1,40412360,40412860,90,0.00138243
NC_035784.1,40427982,40428482,90,0.274233
NC_035784.1,40427985,40428485,90,0.101705
NC_035784.1,40428027,40428527,90,0.268756
NC_035784.1,40554878,40555378,90,0.047619
NC_035784.1,40554966,40555466,90,0.817817
NC_035784.1,40555778,40556278,90,0.0196078
NC_035784.1,40558883,40559383,90,0.0965033
NC_035784.1,40565951,40566451,90,0.000734754
NC_035784.1,40567877,40568377,90,0.10698
NC_035784.1,40568466,40568966,90,0.0065967
NC_035784.1,40569623,40570123,90,0.00651324
NC_035784.1,40572225,40572725,90,0.01384
NC_035784.1,40575283,40575783,90,0.0283815
NC_035784.1,40576480,40576980,90,0.0514792
NC_035784.1,40578096,40578596,90,0.00151357
NC_035784.1,40578246,40578746,90,0.0176142
NC_035784.1,40597740,40598240,90,0.29173
NC_035784.1,40599831,40600331,90,0.121604
NC_035784.1,40608580,40609080,90,0.116758
NC_035784.1,40610804,40611304,90,0.0329684
NC_035784.1,40614675,40615175,90,0.0557874
NC_035784.1,40615033,40615533,90,0.00129786
NC_035784.1,40620052,40620552,90,0.0247036
NC_035784.1,40620337,40620837,90,0.00647724
NC_035784.1,40620370,40620870,90,0.00792604
NC_035784.1,40621490,40621990,90,0.0372009
NC_035784.1,40625883,40626383,90,0.129666
NC_035784.1,40625886,40626386,90,0.189126
NC_035784.1,40626476,40626976,90,0.0909753
NC_035784.1,40626482,40626982,90,0.00952455
NC_035784.1,40626533,40627033,90,0.157681
NC_035784.1,40626539,40627039,90,0.00679658
NC_035784.1,40627004,40627504,90,0.0499614
NC_035784.1,40629891,40630391,90,0.0237966
NC_035784.1,40630085,40630585,90,0.374551
NC_035784.1,40630098,40630598,90,0.165992
NC_035784.1,40631281,40631781,90,0.746693
NC_035784.1,40631477,40631977,90,0.579458
NC_035784.1,40631623,40632123,90,0.0272148
NC_035784.1,40631711,40632211,90,0.213987
NC_035784.1,40631828,40632328,90,0.285896
NC_035784.1,40632014,40632514,90,0.0429537
NC_035784.1,40632361,40632861,90,0.194191
NC_035784.1,40633569,40634069,90,0.16078
NC_035784.1,40635208,40635708,90,0.0610267
NC_035784.1,40635299,40635799,90,0.430837
NC_035784.1,40635575,40636075,90,0.0454672
NC_035784.1,40638227,40638727,90,0.133862
NC_035784.1,40639461,40639961,90,0.0186392
NC_035784.1,40639621,40640121,90,0.0120417
NC_035784.1,40639648,40640148,90,0.171997
NC_035784.1,40639940,40640440,90,0.0172276
NC_035784.1,40640373,40640873,90,0.431779
NC_035784.1,40640550,40641050,90,0.00232769
NC_035784.1,40640774,40641274,90,0.0569552
NC_035784.1,40641499,40641999,90,0.117385
NC_035784.1,40642281,40642781,90,0.100249
NC_035784.1,40643755,40644255,90,0.0781441
NC_035784.1,40643944,40644444,90,0.00710401
NC_035784.1,40644762,40645262,90,0.0957274
NC_035784.1,40645654,40646154,90,0.0811588
NC_035784.1,40645840,40646340,90,0.319725
NC_035784.1,40647632,40648132,90,0.00205491
NC_035784.1,40658710,40659210,90,0.87527
NC_035784.1,40662938,40663438,90,1
NC_035784.1,40662961,40663461,90,0.19622
NC_035784.1,40672774,40673274,90,0.0386358
NC_035784.1,40685603,40686103,90,0.657926
NC_035784.1,40685612,40686112,90,0.941484
NC_035784.1,40687331,40687831,90,0.0275616
NC_035784.1,40687843,40688343,90,0.000167629
NC_035784.1,40697872,40698372,90,0.0699401
NC_035784.1,40697920,40698420,90,0.039907
NC_035784.1,40698188,40698688,90,0.198243
NC_035784.1,40698420,40698920,90,0.0424463
NC_035784.1,40698740,40699240,90,0.018349
NC_035784.1,40708435,40708935,90,0.482312
NC_035784.1,40710743,40711243,90,0.0735674
NC_035784.1,40713961,40714461,90,0.117397
NC_035784.1,40714541,40715041,90,0.0164403
NC_035784.1,40714617,40715117,90,0.0095837
NC_035784.1,40714804,40715304,90,0.237278
NC_035784.1,40715261,40715761,90,0.0253295
NC_035784.1,40731723,40732223,90,2.46E-05
NC_035784.1,40733315,40733815,90,0.0347512
NC_035784.1,40733743,40734243,90,0.0613911
NC_035784.1,40733817,40734317,90,0.0301099
NC_035784.1,40735256,40735756,90,0.000257012
NC_035784.1,40735357,40735857,90,0.00131825
NC_035784.1,40741056,40741556,90,0.160714
NC_035784.1,40741164,40741664,90,0.128737
NC_035784.1,40742223,40742723,90,0.113336
NC_035784.1,40744974,40745474,90,0.000677507
NC_035784.1,40745308,40745808,90,0.0144665
NC_035784.1,40745363,40745863,90,0.0119367
NC_035784.1,40745548,40746048,90,0.0391587
NC_035784.1,40752996,40753496,90,0.0508942
NC_035784.1,40753683,40754183,90,0.0564971
NC_035784.1,40754183,40754683,90,0.647086
NC_035784.1,40754648,40755148,90,0.707557
NC_035784.1,40754740,40755240,90,0.374369
NC_035784.1,40758816,40759316,90,0.0278784
NC_035784.1,40759075,40759575,90,0.0131839
NC_035784.1,40759420,40759920,90,0.172779
NC_035784.1,40760146,40760646,90,0.00873749
NC_035784.1,40760216,40760716,90,0.0242394
NC_035784.1,40766360,40766860,90,0.0621616
NC_035784.1,40766417,40766917,90,0.0513323
NC_035784.1,40767175,40767675,90,2.22E-29
NC_035784.1,40767677,40768177,90,0.052016
NC_035784.1,40768177,40768677,90,0.033719
NC_035784.1,40768829,40769329,90,0.102959
NC_035784.1,40768831,40769331,90,0.173503
NC_035784.1,40769395,40769895,90,0.012009
NC_035784.1,40770285,40770785,90,0.0738039
NC_035784.1,40770314,40770814,90,0.00898423
NC_035784.1,40772130,40772630,90,0.00723976
NC_035784.1,40772269,40772769,90,0.00330084
NC_035784.1,40772557,40773057,90,0.0130976
NC_035784.1,40772560,40773060,90,0.495217
NC_035784.1,40772737,40773237,90,0.00681273
NC_035784.1,40773081,40773581,90,0.0579733
NC_035784.1,40773405,40773905,90,0.0793848
NC_035784.1,40773462,40773962,90,0.00610737
NC_035784.1,40773898,40774398,90,0.0368159
NC_035784.1,40774330,40774830,90,0.0191723
NC_035784.1,40774594,40775094,90,0.00957854
NC_035784.1,40775606,40776106,90,0.00770314
NC_035784.1,40775710,40776210,90,0.07406
NC_035784.1,40776048,40776548,90,0.036863
NC_035784.1,40776109,40776609,90,0.296228
NC_035784.1,40776264,40776764,90,0.00102431
NC_035784.1,40776582,40777082,90,0.0808175
NC_035784.1,40778578,40779078,90,0.0206983
NC_035784.1,40779234,40779734,90,0.0732678
NC_035784.1,40779876,40780376,90,0.00492651
NC_035784.1,40780083,40780583,90,0.182284
NC_035784.1,40781706,40782206,90,0.0716902
NC_035784.1,40781709,40782209,90,0.179685
NC_035784.1,40782131,40782631,90,0.00244949
NC_035784.1,40782406,40782906,90,0.235577
NC_035784.1,40782410,40782910,90,0.0443844
NC_035784.1,40782723,40783223,90,0.00158901
NC_035784.1,40783223,40783723,90,0.00799148
NC_035784.1,40784025,40784525,90,0.0178224
NC_035784.1,40784067,40784567,90,0.389068
NC_035784.1,40786231,40786731,90,0.0422807
NC_035784.1,40786232,40786732,90,0.00258859
NC_035784.1,40786569,40787069,90,0.0235081
NC_035784.1,40789442,40789942,90,0.12671
NC_035784.1,40789519,40790019,90,0.0361446
NC_035784.1,40789668,40790168,90,0.00118051
NC_035784.1,40791051,40791551,90,0.00799789
NC_035784.1,40791483,40791983,90,0.00319897
NC_035784.1,40791539,40792039,90,0.0264395
NC_035784.1,40792223,40792723,90,0.0140668
NC_035784.1,40792563,40793063,90,0.001648
NC_035784.1,40793124,40793624,90,0.16417
NC_035784.1,40793256,40793756,90,0.00620275
NC_035784.1,40794635,40795135,90,0.165222
NC_035784.1,40794636,40795136,90,0.290608
NC_035784.1,40794850,40795350,90,2.08E-06
NC_035784.1,40794856,40795356,90,0.0482995
NC_035784.1,40795350,40795850,90,0.0371877
NC_035784.1,40795847,40796347,90,0.0308431
NC_035784.1,40796089,40796589,90,0.119933
NC_035784.1,40796950,40797450,90,0.00153563
NC_035784.1,40796956,40797456,90,0.19008
NC_035784.1,40798023,40798523,90,0.335159
NC_035784.1,40798520,40799020,90,0.0148148
NC_035784.1,40798527,40799027,90,0.00759888
NC_035784.1,40799308,40799808,90,0.295482
NC_035784.1,40800109,40800609,90,0.86378
NC_035784.1,40801113,40801613,90,0.0851555
NC_035784.1,40803150,40803650,90,0.000101345
NC_035784.1,40803225,40803725,90,0.0362486
NC_035784.1,40804012,40804512,90,0.00127258
NC_035784.1,40804396,40804896,90,0.000472686
NC_035784.1,40805954,40806454,90,0.169774
NC_035784.1,40806029,40806529,90,0.0620648
NC_035784.1,40807600,40808100,90,0.119514
NC_035784.1,40807617,40808117,90,0.263713
NC_035784.1,40808156,40808656,90,0.170148
NC_035784.1,40809130,40809630,90,0.0681408
NC_035784.1,40809247,40809747,90,0.0293696
NC_035784.1,40810069,40810569,90,0.0955527
NC_035784.1,40810577,40811077,90,0.0905599
NC_035784.1,40810848,40811348,90,0.0230088
NC_035784.1,40811693,40812193,90,0.0915359
NC_035784.1,40812345,40812845,90,0.0509093
NC_035784.1,40812542,40813042,90,0.0427327
NC_035784.1,40814171,40814671,90,0.0531986
NC_035784.1,40814321,40814821,90,0.0607903
NC_035784.1,40816867,40817367,90,0.0563607
NC_035784.1,40817171,40817671,90,0.0043414
NC_035784.1,40817274,40817774,90,0.0168493
NC_035784.1,40817702,40818202,90,0.0201503
NC_035784.1,40817963,40818463,90,0.0512496
NC_035784.1,40818383,40818883,90,0.517311
NC_035784.1,40818914,40819414,90,0.00459579
NC_035784.1,40820710,40821210,90,0.475036
NC_035784.1,40820764,40821264,90,0.762703
NC_035784.1,40822235,40822735,90,0.0422414
NC_035784.1,40822711,40823211,90,0.0112959
NC_035784.1,40823122,40823622,90,0.132099
NC_035784.1,40825103,40825603,90,0.142161
NC_035784.1,40825652,40826152,90,0.11855
NC_035784.1,40825657,40826157,90,0.00129258
NC_035784.1,40825935,40826435,90,0.0314508
NC_035784.1,40827777,40828277,90,0.0415253
NC_035784.1,40830232,40830732,90,0.0429449
NC_035784.1,40831053,40831553,90,0.00141957
NC_035784.1,40831614,40832114,90,0.0262348
NC_035784.1,40832418,40832918,90,0.0859577
NC_035784.1,40833081,40833581,90,0.00467825
NC_035784.1,40833132,40833632,90,0.00080819
NC_035784.1,40835864,40836364,90,0.570835
NC_035784.1,40839269,40839769,90,0.0171494
NC_035784.1,40847427,40847927,90,0.13684
NC_035784.1,40847987,40848487,90,0.02589
NC_035784.1,40848151,40848651,90,0.0470406
NC_035784.1,40850067,40850567,90,0.00824771
NC_035784.1,40851941,40852441,90,0.00955213
NC_035784.1,40853077,40853577,90,0.590635
NC_035784.1,40855417,40855917,90,0.0127551
NC_035784.1,40855962,40856462,90,0.339647
NC_035784.1,40856371,40856871,90,0.0145526
NC_035784.1,40857325,40857825,90,0.0994838
NC_035784.1,40857850,40858350,90,0.0758168
NC_035784.1,40863249,40863749,90,0.0622025
NC_035784.1,40863409,40863909,90,0.00338066
NC_035784.1,40863465,40863965,90,0.00222456
NC_035784.1,40864881,40865381,90,0.00572738
NC_035784.1,40865043,40865543,90,0.00262474
NC_035784.1,40866441,40866941,90,0.3065
NC_035784.1,40866704,40867204,90,0.0429235
NC_035784.1,40867122,40867622,90,0.0478614
NC_035784.1,40867772,40868272,90,0.0601203
NC_035784.1,40869400,40869900,90,0.000839839
NC_035784.1,40883134,40883634,90,0.035044
NC_035784.1,40883294,40883794,90,0.148257
NC_035784.1,40887179,40887679,90,0.257223
NC_035784.1,40887514,40888014,90,0.0131666
NC_035784.1,40888027,40888527,90,0.0372667
NC_035784.1,40888049,40888549,90,0.012928
NC_035784.1,40888128,40888628,90,0.018627
NC_035784.1,40891444,40891944,90,0.0064
NC_035784.1,40891684,40892184,90,0.0121909
NC_035784.1,40892005,40892505,90,0.0470837
NC_035784.1,40892114,40892614,90,0.000948665
NC_035784.1,40892202,40892702,90,0.0155021
NC_035784.1,40893388,40893888,90,0.00564178
NC_035784.1,40893391,40893891,90,0.0120301
NC_035784.1,40893463,40893963,90,0.00237671
NC_035784.1,40893496,40893996,90,0.117925
NC_035784.1,40894170,40894670,90,0.0440439
NC_035784.1,40899988,40900488,90,0.0301839
NC_035784.1,40908701,40909201,90,0.0396825
NC_035784.1,40908702,40909202,90,0.0177208
NC_035784.1,40908722,40909222,90,0.0329902
NC_035784.1,40909038,40909538,90,0.0213962
NC_035784.1,40909129,40909629,90,0.00156771
NC_035784.1,40909141,40909641,90,0.108225
NC_035784.1,40909147,40909647,90,0.00421344
NC_035784.1,40920373,40920873,90,0.0851513
NC_035784.1,40921288,40921788,90,0.00832416
NC_035784.1,40921687,40922187,90,0.0996026
NC_035784.1,40922346,40922846,90,0.532285
NC_035784.1,40922542,40923042,90,0.00528005
NC_035784.1,40922916,40923416,90,0.312783
NC_035784.1,40922942,40923442,90,0.0469105
NC_035784.1,40923125,40923625,90,0.00304221
NC_035784.1,40923135,40923635,90,0.0738209
NC_035784.1,40923168,40923668,90,0.106327
NC_035784.1,40923432,40923932,90,0.0480769
NC_035784.1,40923484,40923984,90,0.0163274
NC_035784.1,40972812,40973312,90,0.23306
NC_035784.1,40972823,40973323,90,0.0299318
NC_035784.1,40973254,40973754,90,0.0259074
NC_035784.1,40973293,40973793,90,0.0377927
NC_035784.1,41004403,41004903,90,0.00427497
NC_035784.1,41006064,41006564,90,0.0164041
NC_035784.1,41006722,41007222,90,0.00100806
NC_035784.1,41006728,41007228,90,0.00907353
NC_035784.1,41008819,41009319,90,0.0392685
NC_035784.1,41010463,41010963,90,0.0489963
NC_035784.1,41013525,41014025,90,0.047988
NC_035784.1,41013732,41014232,90,0.00348114
NC_035784.1,41014441,41014941,90,0.0147904
NC_035784.1,41015236,41015736,90,0.00116488
NC_035784.1,41017804,41018304,90,0.0424706
NC_035784.1,41023417,41023917,90,0.883205
NC_035784.1,41024409,41024909,90,0.0907009
NC_035784.1,41025332,41025832,90,0.264768
NC_035784.1,41027796,41028296,90,0.683444
NC_035784.1,41041672,41042172,90,0.0756372
NC_035784.1,41049475,41049975,90,0.0392591
NC_035784.1,41050154,41050654,90,0.0318286
NC_035784.1,41054935,41055435,90,0.135902
NC_035784.1,41071596,41072096,90,0.0660482
NC_035784.1,41071765,41072265,90,0.000681408
NC_035784.1,41072802,41073302,90,0.0782391
NC_035784.1,41074001,41074501,90,0.0338036
NC_035784.1,41075537,41076037,90,0.0552809
NC_035784.1,41080789,41081289,90,0.0244481
NC_035784.1,41081923,41082423,90,0.00657843
NC_035784.1,41081945,41082445,90,0.0143893
NC_035784.1,41082433,41082933,90,0.0409447
NC_035784.1,41082884,41083384,90,0.0111386
NC_035784.1,41084126,41084626,90,0.0238722
NC_035784.1,41084923,41085423,90,0.179136
NC_035784.1,41085589,41086089,90,0.050036
NC_035784.1,41085693,41086193,90,0.00591421
NC_035784.1,41085717,41086217,90,0.000307571
NC_035784.1,41085821,41086321,90,0.145381
