CHR,POS1,POS2,N_INDV,R^2
NC_035784.1,94985904,94990904,90,0.00552879
NC_035784.1,94988530,94993530,90,0.0276832
NC_035784.1,94990035,94995035,90,0.0174013
NC_035784.1,94990456,94995456,90,0.0265252
NC_035784.1,94990750,94995750,90,0.00517043
NC_035784.1,94990774,94995774,90,0.00307692
NC_035784.1,94999121,95004121,90,0.0368042
NC_035784.1,94999599,95004599,90,0.0124343
NC_035784.1,95003232,95008232,90,0.0299323
NC_035784.1,95003926,95008926,90,0.00251206
NC_035784.1,95008140,95013140,90,0.0138889
NC_035784.1,95013381,95018381,90,0.0583593
NC_035784.1,95013551,95018551,90,0.0201899
NC_035784.1,95013882,95018882,90,0.0318845
NC_035784.1,95017447,95022447,90,0.0894621
NC_035784.1,95017511,95022511,90,0.0526662
NC_035784.1,95019696,95024696,90,0.00193708
NC_035784.1,95019755,95024755,90,0.0595773
NC_035784.1,95022131,95027131,90,0.0100233
NC_035784.1,95025006,95030006,90,0.0128643
NC_035784.1,95026557,95031557,90,0.121931
NC_035784.1,95027217,95032217,90,0.0209314
NC_035784.1,95033721,95038721,90,0.00331565
NC_035784.1,95033753,95038753,90,0.00406835
NC_035784.1,95038090,95043090,90,0.0635709
NC_035784.1,95042842,95047842,90,0.000628887
NC_035784.1,95043349,95048349,90,0.0749281
NC_035784.1,95043506,95048506,90,0.0316597
NC_035784.1,95049306,95054306,90,0.0152914
NC_035784.1,95054749,95059749,90,0.0163406
NC_035784.1,95054758,95059758,90,0.0258156
NC_035784.1,95054872,95059872,90,0.00022713
NC_035784.1,95055354,95060354,90,0.0377388
NC_035784.1,95055375,95060375,90,0.00151573
NC_035784.1,95058018,95063018,90,0.0789005
NC_035784.1,95058851,95063851,90,0.0111386
NC_035784.1,95058872,95063872,90,0.0192668
NC_035784.1,95061704,95066704,90,0.00327743
NC_035784.1,95062160,95067160,90,0.0304052
NC_035784.1,95062401,95067401,90,0.0282095
NC_035784.1,95063145,95068145,90,0.0190367
NC_035784.1,95063169,95068169,90,0.00178761
NC_035784.1,95064950,95069950,90,0.0285816
NC_035784.1,95064965,95069965,90,0.0274596
NC_035784.1,95066925,95071925,90,0.0666351
NC_035784.1,95068337,95073337,90,0.195261
NC_035784.1,95068561,95073561,90,0.0792247
NC_035784.1,95068673,95073673,90,0.0208621
NC_035784.1,95068784,95073784,90,0.000322477
NC_035784.1,95069823,95074823,90,0.0301494
NC_035784.1,95071029,95076029,90,0.00234656
NC_035784.1,95071282,95076282,90,0.000173804
NC_035784.1,95071648,95076648,90,0.00431822
NC_035784.1,95071829,95076829,90,0.000399278
NC_035784.1,95071831,95076831,90,0.00862897
NC_035784.1,95073736,95078736,90,0.000633794
NC_035784.1,95073965,95078965,90,0.0484097
NC_035784.1,95076648,95081648,90,0.0240103
NC_035784.1,95076772,95081772,90,0.171556
NC_035784.1,95076829,95081829,90,0.111662
NC_035784.1,95077527,95082527,90,0.00530779
NC_035784.1,95080142,95085142,90,0.0154712
NC_035784.1,95081586,95086586,90,0.016461
NC_035784.1,95082112,95087112,90,0.00828377
NC_035784.1,95088159,95093159,90,0.00317415
NC_035784.1,95088175,95093175,90,0.0423057
NC_035784.1,95088178,95093178,90,0.0122746
NC_035784.1,95088635,95093635,90,0.366342
NC_035784.1,95091691,95096691,90,0.041281
NC_035784.1,95093159,95098159,90,0.0051528
NC_035784.1,95093216,95098216,90,0.0441445
NC_035784.1,95093569,95098569,90,0.0562946
NC_035784.1,95095097,95100097,90,0.205959
NC_035784.1,95320879,95325879,90,0.0066313
NC_035784.1,95322902,95327902,90,0.00111266
NC_035784.1,95323782,95328782,90,0.00668474
NC_035784.1,95324662,95329662,90,0.0836777
NC_035784.1,95325426,95330426,90,0.0514098
NC_035784.1,95325830,95330830,90,0.049513
NC_035784.1,95326160,95331160,90,0.0181973
NC_035784.1,95326212,95331212,90,0.00140663
NC_035784.1,95326277,95331277,90,0.00335386
NC_035784.1,95326540,95331540,90,0.000897054
NC_035784.1,95326679,95331679,90,0.178994
NC_035784.1,95327645,95332645,90,0.00772383
NC_035784.1,95330067,95335067,90,0.0232682
NC_035784.1,95330834,95335834,90,0.011877
NC_035784.1,95331286,95336286,90,0.00165751
NC_035784.1,95331311,95336311,90,0.00647539
NC_035784.1,95331908,95336908,90,0.105216
NC_035784.1,95333217,95338217,90,4.22E-05
NC_035784.1,95333415,95338415,90,0.00160772
NC_035784.1,95333647,95338647,90,0.016541
NC_035784.1,95334822,95339822,90,0.183311
NC_035784.1,95690709,95695709,90,0.109266
NC_035784.1,95695132,95700132,90,0.0333072
NC_035784.1,95695313,95700313,90,0.00204688
NC_035784.1,95699467,95704467,90,0.0590504
NC_035784.1,95704195,95709195,90,0.000417169
NC_035784.1,95704232,95709232,90,0.000251889
NC_035784.1,95704539,95709539,90,0.0719118
NC_035784.1,95704642,95709642,90,0.00404449
NC_035784.1,95710696,95715696,90,0.00757416
NC_035784.1,95711867,95716867,90,0.00725033
NC_035784.1,95711873,95716873,90,0.039201
NC_035784.1,95730592,95735592,90,0.0258077
NC_035784.1,95730675,95735675,90,0.000793634
NC_035784.1,95735589,95740589,90,3.35E-05
NC_035784.1,95735680,95740680,90,0.379652
NC_035784.1,95735852,95740852,90,0.00115655
NC_035784.1,95735913,95740913,90,0.00752966
NC_035784.1,95736263,95741263,90,0.0444054
NC_035784.1,95736768,95741768,90,0.00321353
NC_035784.1,95736769,95741769,90,0.00361469
NC_035784.1,95736771,95741771,90,0.0865355
NC_035784.1,95737075,95742075,90,0.343604
NC_035784.1,95737347,95742347,90,0.353963
NC_035784.1,95737360,95742360,90,0.0968637
NC_035784.1,95750011,95755011,90,0.0254877
NC_035784.1,95750196,95755196,90,0.0113205
NC_035784.1,95750725,95755725,90,0.203552
NC_035784.1,95752177,95757177,90,0.0173129
NC_035784.1,95753163,95758163,90,0.000369913
NC_035784.1,95756326,95761326,90,0.0376325
NC_035784.1,95756358,95761358,90,0.0395194
NC_035784.1,95756359,95761359,90,0.147891
NC_035784.1,95758088,95763088,90,0.012265
NC_035784.1,95758566,95763566,90,3.14E-05
NC_035784.1,95758610,95763610,90,0.0118935
NC_035784.1,95759018,95764018,90,0.0996438
NC_035784.1,95768425,95773425,90,0.164948
NC_035784.1,95771381,95776381,90,0.0186056
NC_035784.1,95772237,95777237,90,0.000634015
NC_035784.1,95775627,95780627,90,0.0198511
NC_035784.1,95803002,95808002,90,0.280831
NC_035784.1,95811981,95816981,90,0.00282067
NC_035784.1,95844543,95849543,90,0.00781452
NC_035784.1,95844552,95849552,90,0.037166
NC_035784.1,95844554,95849554,90,0.0362816
NC_035784.1,95844644,95849644,90,0.0928331
NC_035784.1,95845342,95850342,90,0.217198
NC_035784.1,95845592,95850592,90,0.0058862
NC_035784.1,95847621,95852621,90,0.155378
NC_035784.1,95847835,95852835,90,0.502678
NC_035784.1,95847911,95852911,90,0.0433647
NC_035784.1,95847943,95852943,90,0.18027
NC_035784.1,95847970,95852970,90,0.0238888
NC_035784.1,95849216,95854216,90,0.0149224
NC_035784.1,95849585,95854585,90,0.033503
NC_035784.1,95852058,95857058,90,0.0702182
NC_035784.1,95852781,95857781,90,0.0268976
NC_035784.1,95854342,95859342,90,0.044806
NC_035784.1,95858169,95863169,90,8.80E-05
NC_035784.1,95858182,95863182,90,0.00852065
NC_035784.1,95859798,95864798,90,0.0324651
NC_035784.1,95860182,95865182,90,0.0409032
NC_035784.1,95860740,95865740,90,0.423057
NC_035784.1,95861134,95866134,90,0.00401034
NC_035784.1,95861163,95866163,90,0.00497512
NC_035784.1,95861496,95866496,90,0.0141015
NC_035784.1,95861585,95866585,90,0.040859
NC_035784.1,95861588,95866588,90,0.00130219
NC_035784.1,95863249,95868249,90,0.0339011
NC_035784.1,95864199,95869199,90,0.0339329
NC_035784.1,95864471,95869471,90,0.0173326
NC_035784.1,95866118,95871118,90,0.00122279
NC_035784.1,95866500,95871500,90,0.000205624
NC_035784.1,95866784,95871784,90,0.0847299
NC_035784.1,95868214,95873214,90,0.00257908
NC_035784.1,95868632,95873632,90,0.004797
NC_035784.1,95868830,95873830,90,0.0266755
NC_035784.1,95868982,95873982,90,0.039539
NC_035784.1,95869054,95874054,90,0.0015361
NC_035784.1,95869056,95874056,90,0.000779304
NC_035784.1,95869949,95874949,90,0.000127861
NC_035784.1,95870220,95875220,90,0.0486237
NC_035784.1,95870426,95875426,90,0.0135787
NC_035784.1,95881382,95886382,90,0.000679069
NC_035784.1,95882205,95887205,90,0.0121029
NC_035784.1,95884859,95889859,90,0.0582839
NC_035784.1,95885108,95890108,90,0.212405
NC_035784.1,95885808,95890808,90,0.189479
NC_035784.1,95885863,95890863,90,0.0025612
NC_035784.1,95885868,95890868,90,0.0604441
NC_035784.1,95885879,95890879,90,0.0131325
NC_035784.1,95885955,95890955,90,0.00299139
NC_035784.1,95887593,95892593,90,0.00897216
NC_035784.1,95888718,95893718,90,0.411498
NC_035784.1,95890390,95895390,90,0.0199472
NC_035784.1,95890803,95895803,90,0.000211005
NC_035784.1,95890843,95895843,90,0.010157
NC_035784.1,95893304,95898304,90,0.0172736
NC_035784.1,95894235,95899235,90,0.0344345
NC_035784.1,95895184,95900184,90,0.0278989
NC_035784.1,95895761,95900761,90,0.140443
NC_035784.1,95898073,95903073,90,0.000245265
NC_035784.1,95898380,95903380,90,0.0129278
NC_035784.1,95899385,95904385,90,0.0458958
NC_035784.1,95901898,95906898,90,0.00846999
NC_035784.1,95902077,95907077,90,0.00579266
NC_035784.1,95903087,95908087,90,0.000598668
NC_035784.1,95903768,95908768,90,2.05E-07
NC_035784.1,95905477,95910477,90,0.0172352
NC_035784.1,95905506,95910506,90,0.182109
NC_035784.1,95905592,95910592,90,0.0513525
NC_035784.1,95905624,95910624,90,0.0307878
NC_035784.1,95905670,95910670,90,0.0104153
NC_035784.1,95906900,95911900,90,0.0884719
NC_035784.1,95910568,95915568,90,0.0180675
NC_035784.1,95910985,95915985,90,0.000238095
NC_035784.1,95911136,95916136,90,0.112659
NC_035784.1,95911181,95916181,90,0.0675421
NC_035784.1,95913588,95918588,90,0.00266118
NC_035784.1,95913695,95918695,90,0.0569496
NC_035784.1,95916136,95921136,90,0.00163671
NC_035784.1,95916481,95921481,90,0.00943288
NC_035784.1,95917660,95922660,90,0.00634482
NC_035784.1,95918990,95923990,90,0.197465
NC_035784.1,95919110,95924110,90,0.268026
NC_035784.1,95919162,95924162,90,0.264418
NC_035784.1,95919924,95924924,90,0.0744845
NC_035784.1,95920041,95925041,90,0.0341562
NC_035784.1,95921265,95926265,90,0.0589692
NC_035784.1,95921323,95926323,90,0.0191526
NC_035784.1,95921468,95926468,90,0.00210084
NC_035784.1,95921469,95926469,90,0.00321691
NC_035784.1,95922458,95927458,90,0.0483601
NC_035784.1,95922735,95927735,90,0.00123107
NC_035784.1,95922754,95927754,90,0.00678077
NC_035784.1,95926498,95931498,90,0.00213551
NC_035784.1,95926561,95931561,90,0.00341144
NC_035784.1,95926631,95931631,90,0.081508
NC_035784.1,95928398,95933398,90,0.00551226
NC_035784.1,95929365,95934365,90,0.0456636
NC_035784.1,95933639,95938639,90,0.0617195
NC_035784.1,95934950,95939950,90,0.00347884
NC_035784.1,95935210,95940210,90,0.0307922
NC_035784.1,95935229,95940229,90,0.37993
NC_035784.1,95936050,95941050,90,0.00203073
NC_035784.1,95939792,95944792,90,0.0048347
NC_035784.1,95939813,95944813,90,0.0224388
NC_035784.1,95939950,95944950,90,0.00160772
NC_035784.1,95941050,95946050,90,0.234819
NC_035784.1,95941744,95946744,90,0.150402
NC_035784.1,95942120,95947120,90,0.0389366
NC_035784.1,95942209,95947209,90,0.00518276
NC_035784.1,95942649,95947649,90,0.0333239
NC_035784.1,95942655,95947655,90,0.0153916
NC_035784.1,95945070,95950070,90,0.0307237
NC_035784.1,95947081,95952081,90,0.033001
NC_035784.1,95947103,95952103,90,0.0173344
NC_035784.1,95947243,95952243,90,0.0972563
NC_035784.1,95947259,95952259,90,0.193755
NC_035784.1,95947656,95952656,90,0.000361683
NC_035784.1,95947849,95952849,90,0.0602992
NC_035784.1,95947984,95952984,90,0.0650251
NC_035784.1,95948455,95953455,90,0.0770514
NC_035784.1,95948519,95953519,90,0.00571558
NC_035784.1,95990327,95995327,90,0.0658617
NC_035784.1,95991970,95996970,90,0.00973829
NC_035784.1,95993193,95998193,90,0.0025366
NC_035784.1,95993194,95998194,90,0.0166105
NC_035784.1,95993341,95998341,90,0.00276293
NC_035784.1,95993365,95998365,90,0.36622
NC_035784.1,95995525,96000525,90,0.000160591
NC_035784.1,95998917,96003917,90,0.00105306
NC_035784.1,95999234,96004234,90,0.00179303
NC_035784.1,95999526,96004526,90,0.0476997
NC_035784.1,96003109,96008109,90,0.0446175
NC_035784.1,96003614,96008614,90,0.0136839
NC_035784.1,96003753,96008753,90,0.00640368
NC_035784.1,96004340,96009340,90,0.0365751
NC_035784.1,96007072,96012072,90,0.12397
NC_035784.1,96008813,96013813,90,0.0019776
NC_035784.1,96008924,96013924,90,0.0123363
NC_035784.1,96009865,96014865,90,0.0407718
NC_035784.1,96009994,96014994,90,0.0135593
NC_035784.1,96010068,96015068,90,0.0892286
NC_035784.1,96010866,96015866,90,0.000426358
NC_035784.1,96012162,96017162,90,0.000296912
NC_035784.1,96016003,96021003,90,0.0549506
NC_035784.1,96016987,96021987,90,0.0172361
NC_035784.1,96025040,96030040,90,0.00155989
NC_035784.1,96025397,96030397,90,0.00951393
NC_035784.1,96026490,96031490,90,0.00176537
NC_035784.1,96026718,96031718,90,0.00415617
NC_035784.1,96030450,96035450,90,0.00211499
NC_035784.1,96031435,96036435,90,0.000731955
NC_035784.1,96033730,96038730,90,0.265721
NC_035784.1,96034747,96039747,90,0.00157994
NC_035784.1,96035931,96040931,90,0.01608
NC_035784.1,96040676,96045676,90,0.0697788
NC_035784.1,96047063,96052063,90,0.0218965
NC_035784.1,96047182,96052182,90,0.0295062
NC_035784.1,96047290,96052290,90,4.06E-07
NC_035784.1,96047295,96052295,90,0.00144658
NC_035784.1,96047615,96052615,90,0.000690222
NC_035784.1,96047951,96052951,90,0.00732349
NC_035784.1,96048166,96053166,90,0.0316943
NC_035784.1,96048760,96053760,90,0.0177614
NC_035784.1,96052228,96057228,90,0.00415863
NC_035784.1,96052780,96057780,90,0.0381245
NC_035784.1,96052784,96057784,90,0.00655006
NC_035784.1,96054110,96059110,90,0.0229177
NC_035784.1,96054595,96059595,90,0.000959527
NC_035784.1,96054669,96059669,90,0.00319726
NC_035784.1,96055050,96060050,90,0.00350083
NC_035784.1,96055899,96060899,90,0.109008
NC_035784.1,96056473,96061473,90,8.36E-05
NC_035784.1,96059086,96064086,90,0.182736
NC_035784.1,96059110,96064110,90,0.00398992
NC_035784.1,96059705,96064705,90,0.00102071
NC_035784.1,96061280,96066280,90,0.0320041
NC_035784.1,96061884,96066884,90,0.295819
NC_035784.1,96061934,96066934,90,0.0618439
NC_035784.1,96065234,96070234,90,0.00703125
NC_035784.1,96066678,96071678,90,0.0044264
NC_035784.1,96068700,96073700,90,0.0643315
NC_035784.1,96069425,96074425,90,0.0070922
NC_035784.1,96069437,96074437,90,0.000328986
NC_035784.1,96072411,96077411,90,6.99E-05
NC_035784.1,96072505,96077505,90,0.00387315
NC_035784.1,96072508,96077508,90,0.0247258
NC_035784.1,96073261,96078261,90,0.166968
NC_035784.1,96073275,96078275,90,0.0186157
NC_035784.1,96073996,96078996,90,0.000323096
NC_035784.1,96074004,96079004,90,0.0700477
NC_035784.1,96074041,96079041,90,0.000521529
NC_035784.1,96074409,96079409,90,0.0253493
NC_035784.1,96078009,96083009,90,0.118157
NC_035784.1,96078240,96083240,90,0.00036507
NC_035784.1,96078844,96083844,90,0.0334103
NC_035784.1,96079209,96084209,90,0.151967
NC_035784.1,96079296,96084296,90,0.0817515
NC_035784.1,96079489,96084489,90,0.32353
NC_035784.1,96081931,96086931,90,0.0202592
NC_035784.1,96083153,96088153,90,0.000198314
NC_035784.1,96090523,96095523,90,0.11295
NC_035784.1,96094794,96099794,90,0.00873508
NC_035784.1,96095523,96100523,90,0.022031
NC_035784.1,96111860,96116860,90,0.0662354
NC_035784.1,96113713,96118713,90,0.00574646
NC_035784.1,96126148,96131148,90,0.0174468
NC_035784.1,96126171,96131171,90,0.000376882
NC_035784.1,96126212,96131212,90,0.00150168
NC_035784.1,96126214,96131214,90,0.00419815
NC_035784.1,96130329,96135329,90,0.00845782
NC_035784.1,96130341,96135341,90,0.00382798
NC_035784.1,96130402,96135402,90,0.00960527
NC_035784.1,96131272,96136272,90,0.0252557
NC_035784.1,96246880,96251880,90,0.000380807
NC_035784.1,96247398,96252398,90,0.00389807
NC_035784.1,96248011,96253011,90,0.238723
NC_035784.1,96250573,96255573,90,0.000339679
NC_035784.1,96252405,96257405,90,0.141909
NC_035784.1,96259035,96264035,90,0.0224257
NC_035784.1,96261086,96266086,90,8.09E-05
NC_035784.1,96261281,96266281,90,0.0770521
NC_035784.1,96261282,96266282,90,0.0491322
NC_035784.1,96261314,96266314,90,6.66E-05
NC_035784.1,96261415,96266415,90,0.0444302
NC_035784.1,96262436,96267436,90,0.0322494
NC_035784.1,96263497,96268497,90,0.0233498
NC_035784.1,96263795,96268795,90,0.0120108
NC_035784.1,96264642,96269642,90,0.0132145
NC_035784.1,96265491,96270491,90,0.0467436
NC_035784.1,96266899,96271899,90,0.0146181
NC_035784.1,96267845,96272845,90,0.0609351
NC_035784.1,96279776,96284776,90,0.000258331
NC_035784.1,96280378,96285378,90,0.000308712
NC_035784.1,96288933,96293933,90,0.0841115
NC_035784.1,96294028,96299028,90,0.0914574
NC_035784.1,96302308,96307308,90,0.0194534
NC_035784.1,96304385,96309385,90,0.0269949
NC_035784.1,96306783,96311783,90,0
NC_035784.1,96306871,96311871,90,0.00223567
NC_035784.1,96308761,96313761,90,0.106787
NC_035784.1,96311159,96316159,90,0.0173647
NC_035784.1,96312094,96317094,90,0.00843731
NC_035784.1,96312239,96317239,90,0.00538813
NC_035784.1,96325637,96330637,90,0.0415852
NC_035784.1,96325638,96330638,90,0.0415852
NC_035784.1,96326998,96331998,90,0.0108694
NC_035784.1,96329451,96334451,90,0.112169
NC_035784.1,96329485,96334485,90,0.0155607
NC_035784.1,96329984,96334984,90,0.00191791
NC_035784.1,96334378,96339378,90,0.241187
NC_035784.1,96337726,96342726,90,0.00149951
NC_035784.1,96338537,96343537,90,0.00689655
NC_035784.1,96342070,96347070,90,5.84E-05
NC_035784.1,96342180,96347180,90,0.00306226
NC_035784.1,96349466,96354466,90,0.00248865
NC_035784.1,96349595,96354595,90,0.049747
NC_035784.1,96351715,96356715,90,0.00131477
NC_035784.1,96351996,96356996,90,0.0415516
NC_035784.1,96352051,96357051,90,0.00608132
NC_035784.1,96352905,96357905,90,0.0412354
NC_035784.1,96357585,96362585,90,0.0370699
NC_035784.1,96369479,96374479,90,0.00841727
NC_035784.1,96372510,96377510,90,0.0184129
NC_035784.1,96552354,96557354,90,5.53E-05
NC_035784.1,96552382,96557382,90,0.0138889
NC_035784.1,96552383,96557383,90,0.0197516
NC_035784.1,96552396,96557396,90,0.0604388
NC_035784.1,96560050,96565050,90,0.00368249
NC_035784.1,96565572,96570572,90,0.108882
NC_035784.1,96565988,96570988,90,0.0788889
NC_035784.1,96566408,96571408,90,0.0332504
NC_035784.1,96568241,96573241,90,0.0338984
NC_035784.1,96569148,96574148,90,0.0234124
NC_035784.1,96569255,96574255,90,0.0223337
NC_035784.1,96569452,96574452,90,0.266767
NC_035784.1,96570568,96575568,90,0.00841901
NC_035784.1,96570640,96575640,90,0.000352067
NC_035784.1,96572205,96577205,90,0.0391122
NC_035784.1,96572906,96577906,90,0.0758019
NC_035784.1,96572984,96577984,90,0.0627428
NC_035784.1,96575666,96580666,90,0.022424
NC_035784.1,96575680,96580680,90,0.110907
NC_035784.1,96577513,96582513,90,0.0205052
NC_035784.1,96577526,96582526,90,0.0287779
NC_035784.1,96577574,96582574,90,0.0406684
NC_035784.1,96594104,96599104,90,0.02265
NC_035784.1,96600444,96605444,90,0.0236173
NC_035784.1,96602935,96607935,90,0.00431944
NC_035784.1,96606419,96611419,90,0.0337257
NC_035784.1,96606482,96611482,90,0.002664
NC_035784.1,96606483,96611483,90,0.000331702
NC_035784.1,96607237,96612237,90,0.0516406
NC_035784.1,96607294,96612294,90,0.00251411
NC_035784.1,96608976,96613976,90,0.0185018
NC_035784.1,96609004,96614004,90,0.0550192
NC_035784.1,96610645,96615645,90,0.0124029
NC_035784.1,96926837,96931837,90,0.0134744
NC_035784.1,96926838,96931838,90,0.0436894
NC_035784.1,96929808,96934808,90,0.000649658
NC_035784.1,96930154,96935154,90,0.0436422
NC_035784.1,96931133,96936133,90,0.0240263
NC_035784.1,96931653,96936653,90,0.0285429
NC_035784.1,96931837,96936837,90,0.053257
NC_035784.1,96933592,96938592,90,0.00580169
NC_035784.1,96934565,96939565,90,0.0384069
NC_035784.1,96935145,96940145,90,0.121961
NC_035784.1,96935439,96940439,90,0.014199
NC_035784.1,96935753,96940753,90,0.000902527
NC_035784.1,96936077,96941077,90,0.0402145
NC_035784.1,96936086,96941086,90,0.00508762
NC_035784.1,96953231,96958231,90,0.0144014
NC_035784.1,96953253,96958253,90,0.123813
NC_035784.1,96963375,96968375,90,1.43E-05
NC_035784.1,96968485,96973485,90,0.00414217
NC_035784.1,96968515,96973515,90,0.00137528
NC_035784.1,96973532,96978532,90,0.458189
NC_035784.1,96974135,96979135,90,0.0452565
NC_035784.1,97034747,97039747,90,0.0180804
NC_035784.1,97038841,97043841,90,0.0127595
NC_035784.1,97039166,97044166,90,0.00962675
NC_035784.1,97039673,97044673,90,0.00990099
NC_035784.1,97039690,97044690,90,0.0154765
NC_035784.1,97106327,97111327,90,0.00221822
NC_035784.1,97106367,97111367,90,0.0235159
NC_035784.1,97110370,97115370,90,0.042431
NC_035784.1,97110403,97115403,90,0.027972
NC_035784.1,97110658,97115658,90,0.00753331
NC_035784.1,97110766,97115766,90,0
NC_035784.1,97114795,97119795,90,0.0280677
NC_035784.1,97115765,97120765,90,0.0798319
NC_035784.1,97116142,97121142,90,0.00699884
NC_035784.1,97130269,97135269,90,0.013452
NC_035784.1,97132802,97137802,90,0.0378415
NC_035784.1,97148414,97153414,90,0.00439639
NC_035784.1,97188619,97193619,90,0.0160477
NC_035784.1,97188679,97193679,90,4.87E-05
NC_035784.1,97193061,97198061,90,0.00976548
NC_035784.1,97195923,97200923,90,0.00267511
NC_035784.1,97198154,97203154,90,0.0248328
NC_035784.1,97201434,97206434,90,0.0365692
NC_035784.1,97225331,97230331,90,0.0330963
NC_035785.1,546193,551193,90,0.000964292
NC_035785.1,549948,554948,90,0.0394903
NC_035785.1,552549,557549,90,0.00814257
NC_035785.1,553651,558651,90,0.014282
NC_035785.1,567067,572067,90,0.00103348
NC_035785.1,567318,572318,90,0.00637262
NC_035785.1,567398,572398,90,0.00870318
NC_035785.1,572031,577031,90,0
NC_035785.1,573786,578786,90,0.04258
NC_035785.1,574167,579167,90,0.021964
NC_035785.1,574348,579348,90,0.155312
NC_035785.1,574582,579582,90,0.00186456
NC_035785.1,574993,579993,90,0.0532005
NC_035785.1,578495,583495,90,0.096782
NC_035785.1,578660,583660,90,0.00551675
NC_035785.1,579844,584844,90,0.0387564
NC_035785.1,579889,584889,90,0.00406835
NC_035785.1,581912,586912,90,0.0201137
NC_035785.1,586569,591569,90,0.00380068
NC_035785.1,587219,592219,90,0.0105201
NC_035785.1,589586,594586,90,0.00427117
NC_035785.1,901607,906607,90,0.073521
NC_035785.1,903358,908358,90,0.018797
NC_035785.1,917016,922016,90,0.224377
NC_035785.1,917055,922055,90,0.00505192
NC_035785.1,917254,922254,90,0.0156986
NC_035785.1,923585,928585,90,0.00144074
NC_035785.1,923741,928741,90,0.0170293
NC_035785.1,927448,932448,90,0.0475624
NC_035785.1,928011,933011,90,0.000700139
NC_035785.1,931265,936265,90,0.0630713
NC_035785.1,936979,941979,90,0.101383
NC_035785.1,937295,942295,90,0.000113514
NC_035785.1,938682,943682,90,0.0902163
NC_035785.1,940046,945046,90,0.0436242
NC_035785.1,940781,945781,90,0.0206168
NC_035785.1,941026,946026,90,0.327787
NC_035785.1,942485,947485,90,0.0479823
NC_035785.1,942576,947576,90,0.134432
NC_035785.1,942582,947582,90,0.0562984
NC_035785.1,943073,948073,90,0.016129
NC_035785.1,946492,951492,90,0.0649324
NC_035785.1,951360,956360,90,0.0145622
NC_035785.1,951656,956656,90,0.0171961
NC_035785.1,951659,956659,90,0.00452489
NC_035785.1,955962,960962,90,0.0035184
NC_035785.1,955968,960968,90,0.148077
NC_035785.1,956692,961692,90,3.55E-05
NC_035785.1,961645,966645,90,0.0146556
NC_035785.1,966596,971596,90,0.423704
NC_035785.1,967322,972322,90,0.217729
NC_035785.1,2491209,2496209,90,0.0702525
NC_035785.1,2492343,2497343,90,0.0547046
NC_035785.1,2492381,2497381,90,0.246666
NC_035785.1,2494069,2499069,90,0.0170519
NC_035785.1,2494089,2499089,90,0.0218835
NC_035785.1,2496210,2501210,90,0.0109505
NC_035785.1,2496291,2501291,90,0.00142908
NC_035785.1,2497123,2502123,90,0.0452162
NC_035785.1,2497177,2502177,90,0.0293315
NC_035785.1,2497210,2502210,90,0.109884
NC_035785.1,2500362,2505362,90,0.0925622
NC_035785.1,2500515,2505515,90,0.0160852
NC_035785.1,2500698,2505698,90,0.00769231
NC_035785.1,2501319,2506319,90,0.0196945
NC_035785.1,2501328,2506328,90,0.0300712
NC_035785.1,2501915,2506915,90,0.00982233
NC_035785.1,2507869,2512869,90,0.0342686
NC_035785.1,2511184,2516184,90,0.00149309
NC_035785.1,2511541,2516541,90,0.061483
NC_035785.1,2513269,2518269,90,0.059717
NC_035785.1,2513382,2518382,90,0.00595728
NC_035785.1,2513439,2518439,90,0.000565351
NC_035785.1,2513720,2518720,90,0.0119048
NC_035785.1,2514209,2519209,90,0.000401475
NC_035785.1,2514256,2519256,90,0.000651522
NC_035785.1,2516043,2521043,90,0.0109525
NC_035785.1,2518647,2523647,90,0.0135224
NC_035785.1,2518694,2523694,90,0.00665091
NC_035785.1,2518695,2523695,90,0.000804505
NC_035785.1,2518720,2523720,90,0.0227273
NC_035785.1,2518930,2523930,90,0.0183165
NC_035785.1,2523802,2528802,90,0.653346
NC_035785.1,2527403,2532403,90,2.97E-05
NC_035785.1,2530335,2535335,90,0.00156647
NC_035785.1,2532644,2537644,90,0.024821
NC_035785.1,2535543,2540543,90,0.00769965
NC_035785.1,2547911,2552911,90,0.0288317
NC_035785.1,2548010,2553010,90,0.00825026
NC_035785.1,2548264,2553264,90,0.00502896
NC_035785.1,2550511,2555511,90,3.25E-06
NC_035785.1,2550821,2555821,90,0.00187919
NC_035785.1,2550824,2555824,90,0.0296492
NC_035785.1,2551211,2556211,90,0.0430992
NC_035785.1,2554137,2559137,90,0.00314273
NC_035785.1,2557011,2562011,90,0.00181892
NC_035785.1,2557477,2562477,90,0.0150089
NC_035785.1,2561600,2566600,90,0.0110337
NC_035785.1,2562426,2567426,90,0.0437835
NC_035785.1,2567136,2572136,90,0.082291
NC_035785.1,2571245,2576245,90,0.000587889
NC_035785.1,2571265,2576265,90,0.000677507
NC_035785.1,2571975,2576975,90,0.0219589
NC_035785.1,2571990,2576990,90,0.00121684
NC_035785.1,2572087,2577087,90,0.000560378
NC_035785.1,2572134,2577134,90,0.0730129
NC_035785.1,2573584,2578584,90,0.0217254
NC_035785.1,2573621,2578621,90,0.0880453
NC_035785.1,2576222,2581222,90,0.000168545
NC_035785.1,2577006,2582006,90,0.0597484
NC_035785.1,2577238,2582238,90,8.42E-05
NC_035785.1,2579555,2584555,90,0.0249529
